DISCIPLINE,DESCRIPTION,CODE,TASK DEFINITION,UNIT,Size,Value
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,3,22.6
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,4,26.1
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,6,34.3
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,8,44.6
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,10,55.1
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,12,67.5
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,14,79.6
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,16,91.1
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,18,109
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,20,123.5
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,24,148.3
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,30,169
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,36,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,42,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,48,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,54,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF3XX,FIELD PIPE CONDITION 3 CS XXS,ea,60,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,0.5,12.5
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,0.75,12.5
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,1,18.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,1.5,15.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,2,20.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,2.5,22.7
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,3,24.1
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,4,27.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,6,36.7
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,8,47.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,10,58.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,12,72.5
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,14,84.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,16,96.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,18,116.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,20,131.6
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,24,157.8
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,30,179.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,36,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,42,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,48,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,54,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF4XX,FIELD PIPE CONDITION 4 CS XXS,ea,60,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,0.5,21.5
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,0.75,22.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,1,27.8
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,1.5,27.1
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,2,36.7
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,2.5,41.7
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,3,47.8
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,4,59.3
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,6,76.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,8,99.9
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,10,123.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,12,152.8
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,14,174.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,16,197.2
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,18,234.3
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,20,267.4
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,24,307.7
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,30,352.1
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,36,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,42,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,48,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,54,FALSE
Piping,FIELD PIPE CONDITIONS  (DOES NOT INCL. SUPPORTS,CONDF5XX,FIELD PIPE CONDITION 5 CS XXS,ea,60,FALSE
,,VALVE WORK ASSEMBLIES,,,0.5,FALSE
,,VALVE WORK ASSEMBLIES,,,0.75,FALSE
,,VALVE WORK ASSEMBLIES,,,1,FALSE
,,VALVE WORK ASSEMBLIES,,,1.5,FALSE
,,VALVE WORK ASSEMBLIES,,,2,FALSE
,,VALVE WORK ASSEMBLIES,,,2.5,FALSE
,,VALVE WORK ASSEMBLIES,,,3,FALSE
,,VALVE WORK ASSEMBLIES,,,4,FALSE
,,VALVE WORK ASSEMBLIES,,,6,FALSE
,,VALVE WORK ASSEMBLIES,,,8,FALSE
,,VALVE WORK ASSEMBLIES,,,10,FALSE
,,VALVE WORK ASSEMBLIES,,,12,FALSE
,,VALVE WORK ASSEMBLIES,,,14,FALSE
,,VALVE WORK ASSEMBLIES,,,16,FALSE
,,VALVE WORK ASSEMBLIES,,,18,FALSE
,,VALVE WORK ASSEMBLIES,,,20,FALSE
,,VALVE WORK ASSEMBLIES,,,24,FALSE
,,VALVE WORK ASSEMBLIES,,,30,FALSE
,,VALVE WORK ASSEMBLIES,,,36,FALSE
,,VALVE WORK ASSEMBLIES,,,42,FALSE
,,VALVE WORK ASSEMBLIES,,,48,FALSE
,,VALVE WORK ASSEMBLIES,,,54,FALSE
,,VALVE WORK ASSEMBLIES,,,60,FALSE
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.5,2.6
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.75,2.7
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,1,2.7
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,1.5,3
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,2,3.4
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,2.5,4
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,3,4.5
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,4,5.7
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,6,7.4
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,8,9.8
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,10,12.2
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,12,14.6
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,14,17.2
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,16,20.2
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,18,22.8
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,20,27.2
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,24,32.2
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,30,37
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,36,FALSE
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,42,FALSE
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,48,FALSE
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,54,FALSE
Piping,VALVE WORK ASSEMBLIES,VHA,"150# FLG VALVE, R/R, BOLT/UNBOLT",ea,60,FALSE
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.5,2.9
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.75,2.9
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,1,3
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,1.5,3.3
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,2,4
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,2.5,4.6
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,3,5.1
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,4,6.5
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,6,8.3
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,8,11.3
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,10,14.8
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,12,18
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,14,20.1
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,16,23.3
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,18,26.4
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,20,31.1
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,24,35.9
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,30,41.2
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,36,FALSE
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,42,FALSE
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,48,FALSE
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,54,FALSE
Piping,VALVE WORK ASSEMBLIES,VH3A,"300# FLG VALVE, R/R, BOLT/UNBOLT",ea,60,FALSE
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.5,3.3
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.75,3.4
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,1,3.5
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,1.5,3.8
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,2,4.7
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,2.5,5.4
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,3,6
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,4,7.7
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,6,9.7
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,8,13.5
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,10,16.5
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,12,20.7
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,14,23
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,16,26.1
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,18,30.7
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,20,35.2
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,24,40.5
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,30,46.3
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,36,FALSE
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,42,FALSE
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,48,FALSE
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,54,FALSE
Piping,VALVE WORK ASSEMBLIES,VH6A,"600# FLG VALVE, R/R, BOLT/UNBOLT",ea,60,FALSE
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.5,3.6
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.75,3.6
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,1,3.7
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,1.5,4.3
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,2,5.7
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,2.5,6.5
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,3,7.2
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,4,8.9
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,6,11.3
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,8,14.8
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,10,19.9
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,12,24.4
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,14,27.4
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,16,30.9
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,18,36.4
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,20,41.4
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,24,48.5
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,30,55.7
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,36,FALSE
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,42,FALSE
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,48,FALSE
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,54,FALSE
Piping,VALVE WORK ASSEMBLIES,VH9A,"900# FLG VALVE, R/R, BOLT/UNBOLT",ea,60,FALSE
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.5,4
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,0.75,4.1
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,1,4.2
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,1.5,4.7
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,2,6.6
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,2.5,7.4
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,3,8.1
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,4,10.2
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,6,12.9
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,8,16.6
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,10,22.3
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,12,27.4
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,14,30.6
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,16,34.6
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,18,40.8
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,20,45.7
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,24,54.4
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,30,62.5
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,36,FALSE
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,42,FALSE
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,48,FALSE
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,54,FALSE
Piping,VALVE WORK ASSEMBLIES,VH15A,"1500# FLG VALVE, R/R, BOLT/UNBOLT",ea,60,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,0.5,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,0.75,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,1,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,1.5,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,2,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,2.5,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,3,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,4,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,6,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,8,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,10,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,12,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,14,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,16,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,18,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,20,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,24,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,30,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,36,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,42,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,48,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,54,FALSE
,,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,,,60,FALSE
Instrumentation,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,I-CV,CONTROL VALVE 150-300#,ea,0.5,0.9
Instrumentation,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,I-CV,CONTROL VALVE 150-300#,ea,0.75,0.9
Instrumentation,INSTRUMENTS & PROCESS/PNEUMATIC TUBING,I-CV,CONTROL VALVE 150-300#,ea,1,1.1
